date,code,name,new_price,price_pct,net_amount,net_super_amount,net_large_amount,net_middle_amount,net_small_amount
2022-03-21,ts300670,大烨智能,8.31,1.22,-1420948.0,0.0,-1420948.0,-1874631.0,3295579.0
2022-03-21,ts002320,海峡股份,5.16,0.39,-1425265.0,1172993.0,-2598258.0,2030384.0,-605119.0
2022-03-21,ts301022,海泰科,41.46,4.38,-1428635.0,0.0,-1428635.0,-3532959.0,4961594.0
2022-03-21,ts600189,泉阳泉,6.69,1.21,-1430624.0,0.0,-1430624.0,-246917.0,1677542.0
2022-03-21,ts002303,美盈森,3.43,0.29,-1431799.0,0.0,-1431799.0,-618726.0,2050525.0
2022-03-21,ts688520,神州细胞-U,50.48,2.92,-1438804.0,-5564419.0,4125615.0,2487256.0,-1048452.0
2022-03-21,ts300968,格林精密,11.13,2.87,-1439438.0,0.0,-1439438.0,-1027299.0,2466737.0
2022-03-21,ts300710,万隆光电,46.5,-0.19,-1440486.0,0.0,-1440486.0,6500.0,1433987.0
2022-03-21,ts002016,世荣兆业,5.78,0.17,-1443741.0,-744330.0,-699411.0,-2337237.0,3780978.0
2022-03-21,ts002690,美亚光电,29.19,-2.08,-1448148.0,1643060.0,-3091208.0,-3866559.0,5314705.0
2022-03-21,ts000593,德龙汇能,5.92,0.68,-1451374.0,0.0,-1451374.0,498053.0,953321.0
2022-03-21,ts002841,视源股份,71.21,0.82,-1453542.0,-553392.0,-900150.0,2026677.0,-573135.0
2022-03-21,ts300864,南大环境,37.64,0.8,-1454684.0,0.0,-1454684.0,1377818.0,76866.0
2022-03-21,ts300219,鸿利智汇,10.29,0.29,-1457633.0,0.0,-1457633.0,207401.0,1250231.0
2022-03-21,ts601969,海南矿业,9.4,0.97,-1458972.0,-585867.0,-873105.0,-4185804.0,5644775.0
2022-03-21,ts300986,志特新材,41.7,-3.49,-1459135.0,-4071209.0,2612074.0,5906182.0,-4447047.0
2022-03-21,ts688060,云涌科技,53.19,0.68,-1459777.0,0.0,-1459777.0,1167667.0,292110.0
2022-03-21,ts002676,顺威股份,4.25,4.17,-1464010.0,-3618693.0,2154683.0,910057.0,553952.0
2022-03-21,ts601949,中国出版,5.09,-0.2,-1470693.0,0.0,-1470693.0,250254.0,1220440.0
2022-03-21,ts000917,电广传媒,5.48,0.18,-1475546.0,-604449.0,-871097.0,147252.0,1328296.0
2022-03-21,ts300656,民德电子,45.25,0.73,-1480958.0,-1749314.0,268356.0,-191935.0,1672893.0
2022-03-21,ts002848,高斯贝尔,10.24,0.2,-1481631.0,-2719406.0,1237775.0,159155.0,1322477.0
2022-03-21,ts300367,ST网力,1.96,0.51,-1483403.0,0.0,-1483403.0,928417.0,554987.0
2022-03-21,ts002275,桂林三金,13.29,2.23,-1484184.0,1441320.0,-2925504.0,2308155.0,-823972.0
2022-03-21,ts002259,ST升达,3.12,-0.32,-1485778.0,0.0,-1485778.0,432880.0,1052898.0
2022-03-21,ts300419,浩丰科技,6.17,0.82,-1493325.0,0.0,-1493325.0,-2163563.0,3656888.0
2022-03-21,ts600696,岩石股份,27.89,-1.27,-1493597.0,-3047642.0,1554045.0,113926.0,1379671.0
2022-03-21,ts603960,克来机电,21.36,2.74,-1495523.0,68684.0,-1564207.0,2151529.0,-656006.0
2022-03-21,ts000565,渝三峡Ａ,5.98,2.4,-1496238.0,-1069224.0,-427014.0,-1073324.0,2569564.0
2022-03-21,ts603339,四方科技,11.25,1.08,-1496536.0,342887.0,-1839423.0,-512561.0,2009097.0
2022-03-21,ts002816,和科达,19.06,6.01,-1497388.0,1127688.0,-2625076.0,-1307790.0,2805177.0
2022-03-21,ts603158,腾龙股份,10.65,1.43,-1497860.0,0.0,-1497860.0,4528131.0,-3030272.0
2022-03-21,ts600463,空港股份,8.35,0.6,-1499086.0,-53365.0,-1445721.0,-1940614.0,3439701.0
2022-03-21,ts002227,奥 特 迅,13.85,0.95,-1510161.0,0.0,-1510161.0,-1826741.0,3336901.0
2022-03-21,ts300552,万集科技,24.2,0.96,-1511175.0,101415.0,-1612590.0,2953529.0,-1442353.0
2022-03-21,ts002452,长高集团,7.27,1.68,-1511290.0,1767766.0,-3279056.0,-2501359.0,4012649.0
2022-03-21,ts603055,台华新材,12.03,-0.66,-1514120.0,-36642.0,-1477478.0,885507.0,628615.0
2022-03-21,ts600979,广安爱众,3.29,0.3,-1518610.0,8784.0,-1527394.0,821730.0,696879.0
2022-03-21,ts300936,中英科技,31.71,0.41,-1519893.0,0.0,-1519893.0,1875955.0,-356061.0
2022-03-21,ts600508,上海能源,10.17,0.3,-1524861.0,678340.0,-2203201.0,1715012.0,-190150.0
2022-03-21,ts000538,云南白药,81.37,1.32,-1525923.0,6733574.0,-8259497.0,6842964.0,-5317040.0
2022-03-21,ts300381,溢多利,9.74,0.72,-1527023.0,0.0,-1527023.0,996418.0,530605.0
2022-03-21,ts300626,华瑞股份,9.72,0.41,-1529002.0,0.0,-1529002.0,1270639.0,258363.0
2022-03-21,ts300447,全信股份,18.66,-0.21,-1529190.0,-5105385.0,3576195.0,10830966.0,-9301775.0
2022-03-21,ts003013,地铁设计,18.35,1.66,-1529522.0,-1014288.0,-515234.0,430606.0,1098916.0
2022-03-21,ts000751,锌业股份,3.66,0.0,-1530975.0,770979.0,-2301954.0,-5665218.0,7196192.0
2022-03-21,ts003020,立方制药,43.92,4.67,-1532931.0,0.0,-1532931.0,-859750.0,2392682.0
2022-03-21,ts000700,模塑科技,4.54,0.22,-1541348.0,1826532.0,-3367880.0,135168.0,1406180.0
2022-03-21,ts600082,海泰发展,3.4,0.0,-1541448.0,0.0,-1541448.0,-206680.0,1748128.0
2022-03-21,ts688095,福昕软件,112.03,-0.13,-1543650.0,0.0,-1543650.0,380213.0,1163437.0
2022-03-21,ts300987,川网传媒,28.08,2.74,-1545463.0,0.0,-1545463.0,-475312.0,2020775.0
2022-03-21,ts002561,徐家汇,7.13,0.56,-1545900.0,0.0,-1545900.0,176347.0,1369554.0
2022-03-21,ts600726,华电能源,2.47,-0.8,-1546349.0,0.0,-1546349.0,1656526.0,-110177.0
2022-03-21,ts600311,ST荣华,1.68,1.2,-1564355.0,0.0,-1564355.0,466469.0,1097886.0
2022-03-21,ts605003,众望布艺,23.11,-2.86,-1565563.0,-989405.0,-576158.0,-315111.0,1880673.0
2022-03-21,ts002876,三利谱,37.83,-0.34,-1569019.0,-6098758.0,4529739.0,-3572669.0,5141689.0
2022-03-21,ts300280,紫天科技,27.63,0.44,-1569189.0,622651.0,-2191840.0,-1400749.0,2969939.0
2022-03-21,ts600858,银座股份,4.93,3.14,-1569356.0,0.0,-1569356.0,1697309.0,-127953.0
2022-03-21,ts603217,元利科技,43.96,0.16,-1569515.0,-957183.0,-612332.0,12140686.0,-10571172.0
2022-03-21,ts002223,鱼跃医疗,27.25,0.74,-1571453.0,730723.0,-2302176.0,-1765402.0,3336855.0
2022-03-21,ts600686,金龙汽车,5.5,0.73,-1572490.0,0.0,-1572490.0,4865.0,1567624.0
2022-03-21,ts300662,科锐国际,48.54,3.14,-1575360.0,0.0,-1575360.0,-3968448.0,5543809.0
2022-03-21,ts002045,国光电器,9.2,0.44,-1577224.0,-377728.0,-1199496.0,-2284868.0,3862093.0
2022-03-21,ts603421,鼎信通讯,7.14,-1.11,-1584141.0,0.0,-1584141.0,-1371069.0,2955210.0
2022-03-21,ts002920,德赛西威,128.01,0.34,-1586137.0,-9964064.0,8377927.0,1601233.0,-15096.0
2022-03-21,ts600259,广晟有色,42.75,1.47,-1587016.0,-1566711.0,-20305.0,3761547.0,-2174532.0
2022-03-21,ts688697,纽威数控,14.66,0.34,-1587487.0,-94060.0,-1493427.0,743074.0,844414.0
2022-03-21,ts000610,西安旅游,9.38,1.96,-1587988.0,1505726.0,-3093714.0,-8987879.0,10575868.0
2022-03-21,ts600393,ST粤泰,1.29,2.38,-1594677.0,-2953596.0,1358919.0,1553265.0,41412.0
2022-03-21,ts300062,中能电气,9.61,2.13,-1595063.0,-735047.0,-860016.0,619470.0,975593.0
2022-03-21,ts300336,新文化,2.67,1.14,-1596545.0,0.0,-1596545.0,1092997.0,503547.0
2022-03-21,ts002890,弘宇股份,16.59,2.03,-1599124.0,0.0,-1599124.0,1065820.0,533305.0
2022-03-21,ts600235,民丰特纸,6.04,3.07,-1601586.0,0.0,-1601586.0,1337230.0,264356.0
2022-03-21,ts300402,宝色股份,22.57,0.18,-1603426.0,2810389.0,-4413815.0,-1818418.0,3421843.0
2022-03-21,ts603530,神马电力,13.16,1.23,-1608000.0,0.0,-1608000.0,1547460.0,60541.0
2022-03-21,ts603729,ST龙韵,14.2,-1.11,-1609996.0,0.0,-1609996.0,-142096.0,1752091.0
2022-03-21,ts301002,崧盛股份,38.92,1.83,-1612183.0,-2182950.0,570767.0,5341057.0,-3728874.0
2022-03-21,ts000963,华东医药,33.64,1.29,-1612308.0,-12141972.0,10529664.0,1319717.0,292591.0
2022-03-21,ts300317,珈伟新能,6.48,1.25,-1615034.0,900917.0,-2515951.0,-25212.0,1640246.0
2022-03-21,ts603711,香飘飘,13.35,0.0,-1619938.0,0.0,-1619938.0,1305243.0,314695.0
2022-03-21,ts300491,通合科技,15.4,3.98,-1621891.0,3257896.0,-4879787.0,99795.0,1522096.0
2022-03-21,ts603699,纽威股份,9.02,0.89,-1625268.0,0.0,-1625268.0,-478802.0,2104072.0
2022-03-21,ts002186,全 聚 德,8.94,1.94,-1631383.0,0.0,-1631383.0,-2596121.0,4227506.0
2022-03-21,ts000635,英 力 特,8.96,-0.11,-1636724.0,-193829.0,-1442895.0,-135468.0,1772192.0
2022-03-21,ts002839,张家港行,5.88,-1.18,-1637205.0,-1113277.0,-523928.0,4510579.0,-2873373.0
2022-03-21,ts600897,厦门空港,15.9,0.0,-1637566.0,0.0,-1637566.0,1587108.0,50458.0
2022-03-21,ts300955,嘉亨家化,26.82,2.84,-1638194.0,0.0,-1638194.0,1608433.0,29761.0
2022-03-21,ts603219,富佳股份,15.68,4.19,-1639259.0,-1222356.0,-416903.0,1786491.0,-147233.0
2022-03-21,ts002449,国星光电,8.66,0.81,-1642374.0,1729999.0,-3372373.0,2544415.0,-902042.0
2022-03-21,ts600724,宁波富达,4.4,5.77,-1646403.0,-590911.0,-1055492.0,3117781.0,-1471378.0
2022-03-21,ts688088,虹软科技,29.99,0.1,-1646829.0,0.0,-1646829.0,1636445.0,10385.0
2022-03-21,ts000673,*ST当代,1.98,-1.49,-1647080.0,0.0,-1647080.0,520220.0,1126860.0
2022-03-21,ts600281,华阳新材,5.28,0.38,-1649196.0,0.0,-1649196.0,-1087765.0,2736961.0
2022-03-21,ts002979,雷赛智能,19.83,1.74,-1649997.0,0.0,-1649997.0,-158414.0,1808412.0
2022-03-21,ts688618,三旺通信,42.02,-1.8,-1652543.0,0.0,-1652543.0,1401188.0,251354.0
2022-03-21,ts601368,绿城水务,5.5,1.85,-1656892.0,-9720.0,-1647172.0,395980.0,1260912.0
2022-03-21,ts300975,商络电子,15.07,1.34,-1659109.0,0.0,-1659109.0,-273981.0,1933091.0
2022-03-21,ts603836,海程邦达,21.1,1.05,-1662772.0,0.0,-1662772.0,1544287.0,118485.0
2022-03-21,ts000585,*ST东电,1.27,-0.78,-1663950.0,1264999.0,-2928949.0,-253192.0,1917141.0
2022-03-21,ts000010,美丽生态,3.43,1.18,-1665546.0,-1026000.0,-639546.0,153680.0,1511866.0
2022-03-21,ts002516,旷达科技,4.74,0.64,-1667156.0,-1676177.0,9021.0,-1332676.0,2999832.0
2022-03-21,ts600611,大众交通,3.29,0.0,-1668646.0,-96068.0,-1572578.0,112616.0,1556030.0
2022-03-21,ts603506,南都物业,15.12,1.48,-1680289.0,1480.0,-1681769.0,-3267775.0,4948064.0
2022-03-21,ts300211,亿通科技,10.08,-1.95,-1680619.0,0.0,-1680619.0,70431.0,1610188.0
2022-03-21,ts300580,贝斯特,21.59,0.51,-1688595.0,-152784.0,-1535811.0,394766.0,1293829.0
2022-03-21,ts603988,中电电机,10.71,1.71,-1688961.0,0.0,-1688961.0,759551.0,929409.0
2022-03-21,ts002650,加加食品,4.7,2.4,-1689168.0,2351212.0,-4040380.0,-5671550.0,7360719.0
2022-03-21,ts600098,广州发展,6.42,-1.08,-1692570.0,0.0,-1692570.0,732035.0,960535.0
2022-03-21,ts601825,沪农商行,6.41,0.0,-1698123.0,-2090663.0,392540.0,869486.0,828637.0
2022-03-21,ts000663,永安林业,7.24,1.69,-1700766.0,0.0,-1700766.0,291840.0,1408926.0
2022-03-21,ts300278,*ST华昌,3.8,-1.3,-1701037.0,0.0,-1701037.0,-173731.0,1874768.0
2022-03-21,ts300617,安靠智电,45.97,1.82,-1703784.0,1168154.0,-2871938.0,2876656.0,-1172872.0
2022-03-21,ts003021,兆威机电,42.3,-0.94,-1703842.0,2716761.0,-4420603.0,-7388036.0,9091878.0
2022-03-21,ts601616,广电电气,3.35,0.3,-1706654.0,380760.0,-2087414.0,-331611.0,2038265.0
2022-03-21,ts002020,京新药业,8.77,2.33,-1707618.0,-1724000.0,16382.0,-3791473.0,5499090.0
2022-03-21,ts603508,思维列控,20.9,-0.29,-1709104.0,-65410.0,-1643694.0,-2556352.0,4265456.0
2022-03-21,ts603871,嘉友国际,16.73,0.0,-1711522.0,-1997470.0,285948.0,881584.0,829938.0
2022-03-21,ts605598,上海港湾,15.2,1.47,-1711571.0,-49731.0,-1661840.0,-1483569.0,3195140.0
2022-03-21,ts688305,科德数控,76.49,0.58,-1712694.0,0.0,-1712694.0,1482041.0,230653.0
2022-03-21,ts300718,长盛轴承,14.78,0.27,-1712777.0,-1034600.0,-678177.0,-12591.0,1725368.0
2022-03-21,ts300100,双林股份,8.02,1.52,-1717228.0,0.0,-1717228.0,1112589.0,604639.0
2022-03-21,ts600867,通化东宝,10.06,-0.3,-1722137.0,-3202680.0,1480543.0,4422836.0,-2700699.0
2022-03-21,ts000752,*ST西发,4.61,-1.28,-1727330.0,-1313213.0,-414117.0,9006.0,1718324.0
2022-03-21,ts300711,广哈通信,13.35,0.07,-1730863.0,0.0,-1730863.0,-469643.0,2200506.0
2022-03-21,ts002096,南岭民爆,11.19,2.1,-1730868.0,-2436888.0,706020.0,1346794.0,384075.0
2022-03-21,ts002817,黄山胶囊,12.31,5.3,-1736752.0,8977173.0,-10713925.0,-7919815.0,9656567.0
2022-03-21,ts688059,华锐精密,127.53,-2.91,-1738174.0,-1148231.0,-589943.0,-240522.0,1978696.0
2022-03-21,ts300674,宇信科技,18.82,-0.9,-1738891.0,-10063701.0,8324810.0,-7168111.0,8907002.0
2022-03-21,ts002369,卓翼科技,4.96,0.61,-1739273.0,-35500.0,-1703773.0,-4145533.0,5884804.0
2022-03-21,ts600628,新世界,6.87,0.15,-1739573.0,0.0,-1739573.0,1106998.0,632576.0
2022-03-21,ts603738,泰晶科技,40.73,1.44,-1739599.0,-1068538.0,-671061.0,4486469.0,-2746869.0
2022-03-21,ts002322,理工能科,9.81,0.93,-1745172.0,0.0,-1745172.0,1324325.0,420846.0
2022-03-21,ts300982,苏文电能,62.99,-1.18,-1746441.0,19179.0,-1765620.0,-2227350.0,3973791.0
2022-03-21,ts002958,青农商行,3.4,-0.87,-1754601.0,-1015352.0,-739249.0,4683135.0,-2928535.0
2022-03-21,ts301117,佳缘科技,63.35,1.51,-1758020.0,207481.0,-1965501.0,-5122931.0,6880952.0
2022-03-21,ts600237,铜峰电子,7.52,0.94,-1761031.0,0.0,-1761031.0,3140150.0,-1379118.0
2022-03-21,ts300396,迪瑞医疗,17.97,1.35,-1762367.0,0.0,-1762367.0,1498327.0,264039.0
2022-03-21,ts002343,慈文传媒,4.9,-0.2,-1762764.0,-28733.0,-1734031.0,1443090.0,319673.0
2022-03-21,ts601010,文峰股份,3.21,0.31,-1763532.0,966.0,-1764498.0,598817.0,1164715.0
2022-03-21,ts600352,浙江龙盛,10.82,0.84,-1767083.0,-4211006.0,2443923.0,9322598.0,-7555515.0
2022-03-21,ts605319,无锡振华,15.04,0.94,-1773604.0,0.0,-1773604.0,1008176.0,765428.0
2022-03-21,ts000631,顺发恒业,3.35,0.6,-1775337.0,0.0,-1775337.0,-579960.0,2355298.0
2022-03-21,ts603885,吉祥航空,14.21,-2.27,-1775478.0,-5097774.0,3322296.0,7542452.0,-5766974.0
2022-03-21,ts002808,恒久科技,8.08,3.99,-1775525.0,329384.0,-2104909.0,-2299384.0,4074908.0
2022-03-21,ts300403,汉宇集团,5.6,0.36,-1780372.0,0.0,-1780372.0,-466009.0,2246380.0
2022-03-21,ts002329,皇氏集团,5.06,2.22,-1784827.0,1752318.0,-3537145.0,-1455253.0,3240081.0
2022-03-21,ts001965,招商公路,7.34,-1.87,-1787482.0,0.0,-1787482.0,-511425.0,2298907.0
2022-03-21,ts002339,积成电子,5.93,1.54,-1788372.0,-2176046.0,387674.0,-2058015.0,3846387.0
2022-03-21,ts603980,吉华集团,5.85,0.34,-1791308.0,-826763.0,-964545.0,-12731.0,1804038.0
2022-03-21,ts688182,灿勤科技,15.93,1.14,-1792447.0,0.0,-1792447.0,1730430.0,62017.0
2022-03-21,ts300326,凯利泰,8.5,0.59,-1796949.0,-1079292.0,-717657.0,-1444588.0,3241536.0
2022-03-21,ts300686,智动力,13.19,0.15,-1801196.0,0.0,-1801196.0,1287645.0,513551.0
2022-03-21,ts000532,华金资本,10.93,1.02,-1805429.0,-1153355.0,-652074.0,760968.0,1044460.0
2022-03-21,ts603386,广东骏亚,15.99,0.31,-1805541.0,598920.0,-2404461.0,172574.0,1632967.0
2022-03-21,ts002406,远东传动,5.55,0.18,-1816987.0,-3920881.0,2103894.0,-5585236.0,7402223.0
2022-03-21,ts688176,亚虹医药-U,14.38,0.77,-1820903.0,0.0,-1820903.0,210442.0,1610461.0
2022-03-21,ts603955,大千生态,14.64,-2.4,-1821025.0,0.0,-1821025.0,-333844.0,2154869.0
2022-03-21,ts000995,皇台酒业,14.7,2.23,-1829974.0,0.0,-1829974.0,1585740.0,244234.0
2022-03-21,ts002993,奥海科技,28.06,0.83,-1830685.0,27970.0,-1858655.0,-597702.0,2428386.0
2022-03-21,ts603629,利通电子,22.22,0.14,-1836506.0,0.0,-1836506.0,1622177.0,214329.0
2022-03-21,ts002698,博实股份,10.78,-0.46,-1838105.0,-27454.0,-1810651.0,1438018.0,400087.0
2022-03-21,ts300858,科拓生物,30.97,3.75,-1839369.0,0.0,-1839369.0,2256186.0,-416816.0
2022-03-21,ts603315,福鞍股份,25.92,3.31,-1848340.0,46530.0,-1894870.0,3780448.0,-1932108.0
2022-03-21,ts002072,*ST凯瑞,4.79,0.42,-1849000.0,0.0,-1849000.0,943123.0,905877.0
2022-03-21,ts600844,丹化科技,3.64,2.25,-1850467.0,0.0,-1850467.0,-1279331.0,3129797.0
2022-03-21,ts600727,鲁北化工,9.79,3.16,-1851684.0,-1135273.0,-716411.0,-2360462.0,4212147.0
2022-03-21,ts300729,乐歌股份,18.55,0.16,-1853389.0,0.0,-1853389.0,2133906.0,-280518.0
2022-03-21,ts688633,星球石墨,46.5,2.0,-1855884.0,0.0,-1855884.0,1598462.0,257422.0
2022-03-21,ts603313,梦百合,12.61,0.16,-1858525.0,-117738.0,-1740787.0,3949776.0,-2091250.0
2022-03-21,ts603177,德创环保,20.12,5.78,-1859209.0,0.0,-1859209.0,113298.0,1745910.0
2022-03-21,ts300532,今天国际,9.22,0.44,-1866568.0,96600.0,-1963168.0,3216986.0,-1350419.0
2022-03-21,ts600665,天地源,3.74,3.03,-1866599.0,0.0,-1866599.0,1057613.0,808984.0
2022-03-21,ts002403,爱仕达,7.11,0.28,-1867453.0,0.0,-1867453.0,661489.0,1205965.0
2022-03-21,ts603222,济民医疗,17.32,2.0,-1870161.0,-2310998.0,440837.0,1179211.0,690950.0
2022-03-21,ts002376,新北洋,8.25,0.61,-1873102.0,-2778562.0,905460.0,-86495.0,1959598.0
2022-03-21,ts603818,曲美家居,11.93,-2.53,-1878602.0,0.0,-1878602.0,2516312.0,-637710.0
2022-03-21,ts002933,新兴装备,25.42,0.16,-1879569.0,-446487.0,-1433082.0,1629712.0,249857.0
2022-03-21,ts002674,兴业科技,9.73,0.21,-1880600.0,0.0,-1880600.0,1290885.0,589715.0
2022-03-21,ts300155,安居宝,6.04,0.5,-1884295.0,825674.0,-2709969.0,362159.0,1522136.0
2022-03-21,ts300009,安科生物,10.31,0.19,-1885152.0,2761459.0,-4646611.0,5259897.0,-3374745.0
2022-03-21,ts600072,中船科技,13.52,0.75,-1885251.0,-90175.0,-1795076.0,1806066.0,79184.0
2022-03-21,ts600790,轻纺城,3.61,1.12,-1892740.0,1089000.0,-2981740.0,-265145.0,2157885.0
2022-03-21,ts605138,盛泰集团,10.89,-0.18,-1893327.0,0.0,-1893327.0,-36350.0,1929677.0
2022-03-21,ts603728,鸣志电器,17.04,0.53,-1900418.0,-391590.0,-1508828.0,728581.0,1171837.0
2022-03-21,ts605133,嵘泰股份,19.26,-0.41,-1902743.0,-1604901.0,-297842.0,1317654.0,585090.0
2022-03-21,ts002480,新筑股份,5.27,3.54,-1905841.0,2406343.0,-4312184.0,146211.0,1759630.0
2022-03-21,ts603637,镇海股份,10.52,3.34,-1909861.0,2350744.0,-4260605.0,3003561.0,-1093699.0
2022-03-21,ts300323,华灿光电,8.41,0.48,-1911723.0,0.0,-1911723.0,4218197.0,-2306473.0
2022-03-21,ts603583,捷昌驱动,30.14,0.3,-1913226.0,0.0,-1913226.0,5301657.0,-3388431.0
2022-03-21,ts600037,歌华有线,8.56,1.18,-1914504.0,-1352208.0,-562296.0,1019049.0,895455.0
2022-03-21,ts300314,戴维医疗,13.49,3.37,-1915570.0,-2140841.0,225271.0,-580636.0,2496205.0
2022-03-21,ts603112,华翔股份,15.49,-0.9,-1917209.0,-461400.0,-1455809.0,-1215986.0,3133195.0
2022-03-21,ts300565,科信技术,12.34,-0.88,-1921990.0,1077972.0,-2999962.0,-1806194.0,3728183.0
2022-03-21,ts603322,ST超讯,12.13,4.3,-1928421.0,1851733.0,-3780154.0,-2299906.0,4228326.0
2022-03-21,ts600488,天药股份,4.93,1.86,-1939377.0,1339564.0,-3278941.0,1082104.0,857272.0
2022-03-21,ts603013,亚普股份,14.38,2.57,-1944048.0,-880774.0,-1063274.0,1536624.0,407425.0
2022-03-21,ts603967,中创物流,12.32,-0.24,-1946476.0,-1071158.0,-875318.0,556304.0,1390172.0
2022-03-21,ts600738,丽尚国潮,5.35,0.38,-1948877.0,-1608066.0,-340811.0,1905355.0,43523.0
2022-03-21,ts603278,大业股份,9.26,-1.8,-1950464.0,0.0,-1950464.0,-627789.0,2578254.0
2022-03-21,ts002213,大为股份,12.68,1.52,-1951851.0,181534.0,-2133385.0,1740289.0,211562.0
2022-03-21,ts002976,瑞玛精密,21.16,0.62,-1954788.0,1010581.0,-2965369.0,-474962.0,2429751.0
2022-03-21,ts300056,中创环保,6.15,1.15,-1957701.0,26015.0,-1983716.0,711219.0,1246482.0
2022-03-21,ts301032,新柴股份,11.36,2.62,-1964018.0,0.0,-1964018.0,-1215550.0,3179567.0
2022-03-21,ts688639,华恒生物,108.8,1.69,-1966917.0,0.0,-1966917.0,-699264.0,2666180.0
2022-03-21,ts002409,雅克科技,56.17,2.71,-1967460.0,15286774.0,-17254234.0,2159001.0,-191541.0
2022-03-21,ts603909,合诚股份,15.65,-2.92,-1970379.0,-1016438.0,-953941.0,1616696.0,353684.0
2022-03-21,ts300990,同飞股份,88.35,0.57,-1977915.0,3712035.0,-5689950.0,361551.0,1616364.0
2022-03-21,ts000679,大连友谊,4.25,3.41,-1980042.0,0.0,-1980042.0,-2479552.0,4459595.0
2022-03-21,ts300509,新美星,7.04,2.18,-1982774.0,-656022.0,-1326752.0,4496687.0,-2513914.0
2022-03-21,ts300616,尚品宅配,32.34,0.34,-1992745.0,0.0,-1992745.0,143518.0,1849227.0
2022-03-21,ts002201,正威新材,16.66,1.71,-1994235.0,1807586.0,-3801821.0,4766880.0,-2772646.0
2022-03-21,ts300076,GQY视讯,5.31,2.12,-1995535.0,-453796.0,-1541739.0,-3988657.0,5984191.0
2022-03-21,ts301006,迈拓股份,22.38,0.36,-1999233.0,-563290.0,-1435943.0,-707326.0,2706559.0
2022-03-21,ts002621,美吉姆,5.58,1.27,-2003304.0,1181707.0,-3185011.0,-2411144.0,4414449.0
2022-03-21,ts300441,鲍斯股份,7.98,0.76,-2008053.0,2089368.0,-4097421.0,526456.0,1481596.0
2022-03-21,ts688175,高凌信息,47.88,1.06,-2010483.0,-1043479.0,-967004.0,845696.0,1164787.0
2022-03-21,ts600822,上海物贸,8.12,-0.25,-2011616.0,0.0,-2011616.0,1364614.0,647002.0
2022-03-21,ts301086,鸿富瀚,65.76,0.17,-2013258.0,0.0,-2013258.0,793192.0,1220066.0
2022-03-21,ts600531,豫光金铅,5.4,0.0,-2014142.0,241743.0,-2255885.0,-3521873.0,5536015.0
2022-03-21,ts600527,江南高纤,2.28,0.44,-2018941.0,0.0,-2018941.0,-337897.0,2356838.0
2022-03-21,ts603317,天味食品,18.25,-0.44,-2019578.0,0.0,-2019578.0,2176851.0,-157272.0
2022-03-21,ts002033,丽江股份,6.85,0.74,-2019954.0,448772.0,-2468726.0,-2009788.0,4029743.0
2022-03-21,ts600479,千金药业,11.77,3.61,-2020868.0,1713288.0,-3734156.0,5129386.0,-3108517.0
2022-03-21,ts688106,金宏气体,22.34,1.73,-2022304.0,-476661.0,-1545643.0,-1351433.0,3373738.0
2022-03-21,ts688171,纬德信息,30.08,1.62,-2025590.0,0.0,-2025590.0,2254392.0,-228802.0
2022-03-21,ts600525,长园集团,4.78,0.0,-2026328.0,0.0,-2026328.0,-37252.0,2063581.0
2022-03-21,ts600778,友好集团,5.12,-0.39,-2026363.0,-449500.0,-1576863.0,-561202.0,2587565.0
2022-03-21,ts600740,山西焦化,5.91,1.9,-2029785.0,-430222.0,-1599563.0,1208120.0,821665.0
2022-03-21,ts000570,苏常柴Ａ,5.04,-0.2,-2037022.0,-572471.0,-1464551.0,556164.0,1480858.0
2022-03-21,ts002957,科瑞技术,16.64,1.59,-2040698.0,0.0,-2040698.0,-3904533.0,5945231.0
2022-03-21,ts603225,新凤鸣,11.98,-0.42,-2042840.0,-321328.0,-1721512.0,599084.0,1443756.0
2022-03-21,ts600648,外高桥,12.59,-0.08,-2045068.0,-3613506.0,1568438.0,2764669.0,-719601.0
2022-03-21,ts600198,*ST大唐,6.98,1.6,-2046888.0,-2772144.0,725256.0,-238060.0,2284949.0
2022-03-21,ts300496,中科创达,108.02,0.95,-2048247.0,-11945393.0,9897146.0,7078039.0,-5029792.0
2022-03-21,ts300833,浩洋股份,68.66,5.37,-2062482.0,0.0,-2062482.0,283002.0,1779481.0
2022-03-21,ts300871,回盛生物,22.3,0.36,-2063165.0,0.0,-2063165.0,-490374.0,2553540.0
2022-03-21,ts002373,千方科技,11.93,-0.58,-2068478.0,-4348364.0,2279886.0,6108775.0,-4040297.0
2022-03-21,ts300816,艾可蓝,35.16,0.57,-2070752.0,-48622.0,-2022130.0,2576079.0,-505328.0
2022-03-21,ts600190,锦州港,4.13,1.47,-2071053.0,1540335.0,-3611388.0,-69700.0,2140755.0
2022-03-21,ts600653,申华控股,1.96,1.03,-2072871.0,0.0,-2072871.0,337611.0,1735261.0
2022-03-21,ts603948,建业股份,28.0,1.16,-2073363.0,-202698.0,-1870665.0,3225226.0,-1151863.0
2022-03-21,ts688127,蓝特光学,17.42,3.08,-2079140.0,379346.0,-2458486.0,3788953.0,-1709813.0
2022-03-21,ts688819,天能股份,32.17,0.69,-2081329.0,0.0,-2081329.0,3709513.0,-1628183.0
2022-03-21,ts300920,润阳科技,25.43,1.6,-2090569.0,0.0,-2090569.0,802811.0,1287758.0
